(5.0, 176, 2560.1976459026337)
(12.0, 444, 2565.883195400238)
(14.0, 494, 2571.7652423381805)
(9.0, 326, 2575.6877517700195)
(10.0, 374, 2580.056792974472)
(8.0, 277, 2583.4223029613495)
(4.0, 153, 2585.5393040180206)
(5.0, 176, 2587.8688127994537)
(8.0, 277, 2591.1493244171143)
(10.0, 374, 2595.5313234329224)
(4.0, 153, 2597.3368339538574)
(10.0, 374, 2601.5028307437897)
(9.0, 326, 2605.3988604545593)
(9.0, 326, 2609.555371761322)
(5.0, 178, 2611.6870329380035)
(5.0, 176, 2613.8340578079224)
(9.0, 328, 2617.6115860939026)
(10.0, 373, 2621.8305847644806)
(10.0, 373, 2626.274046897888)
(11.0, 425, 2631.581069946289)
(11.0, 425, 2636.7091147899628)
(11.0, 425, 2641.59911441803)
(10.0, 373, 2646.0776257514954)
(16.0, 470, 2652.2001717090607)
(10.0, 373, 2656.6991205215454)
(10.0, 373, 2661.018655061722)
(4.0, 153, 2662.8211629390717)
(5.0, 176, 2664.863700389862)
(5.0, 176, 2667.2636992931366)
(10.0, 374, 2671.891731739044)
(7.0, 227, 2674.6052584648132)
(10.0, 376, 2679.0382645130157)
(9.0, 327, 2682.854772567749)
(10.0, 373, 2687.204283952713)
(9.0, 328, 2691.3063304424286)
(16.0, 470, 2696.850840806961)
(9.0, 327, 2700.669355869293)
(9.0, 324, 2704.348404407501)
(9.0, 328, 2708.232405424118)
(9.0, 327, 2712.372923851013)
(11.0, 425, 2717.413962364197)
(9.0, 328, 2721.1439633369446)
(10.0, 376, 2725.480003595352)
(11.0, 424, 2730.7155253887177)
(10.0, 374, 2735.097548007965)
(9.0, 327, 2738.96554851532)
(9.0, 328, 2742.7650797367096)
(10.0, 378, 2747.071612596512)
(11.0, 425, 2752.018135070801)
(11.0, 421, 2756.907646894455)
(9.0, 328, 2760.7656812667847)
(5.0, 176, 2762.830681324005)
(10.0, 372, 2767.1732149124146)
(11.0, 425, 2772.4212160110474)
(10.0, 377, 2776.9457318782806)
(9.0, 328, 2780.943238735199)
(5.0, 176, 2782.9552483558655)
(9.0, 327, 2786.8347799777985)
(11.0, 425, 2791.8764357566833)
(9.0, 324, 2795.8953273296356)
(4.0, 153, 2797.71532869339)
(16.0, 469, 2803.2768902778625)
(9.0, 324, 2807.0624005794525)
(10.0, 373, 2811.433915376663)
(6.0, 199, 2813.8759338855743)
(4.0, 153, 2815.8074419498444)
(11.0, 426, 2820.901470899582)
(4.0, 152, 2822.722978115082)
(11.0, 424, 2827.851492881775)
(12.0, 441, 2833.057030916214)
(10.0, 374, 2837.856060028076)
(9.0, 220, 2840.418080329895)
(9.0, 328, 2844.378096342087)
(7.0, 227, 2847.117146253586)
(7.0, 226, 2849.699169397354)
(4.0, 153, 2851.4241898059845)
(12.0, 444, 2856.765210390091)
(4.0, 153, 2858.7242109775543)
(8.0, 277, 2861.9787192344666)
(7.0, 226, 2864.671754360199)
(5.0, 177, 2866.742753505707)
(4.0, 153, 2868.496267080307)
(12.0, 441, 2873.5087747573853)
(5.0, 192, 2875.9777748584747)
(6.0, 201, 2878.571804523468)
(6.0, 202, 2880.944813013077)
(11.0, 422, 2885.902331829071)
(4.0, 153, 2887.697333097458)
(9.0, 324, 2891.3713521957397)
(7.0, 227, 2894.0243649482727)
(7.0, 227, 2896.6653821468353)
(8.0, 277, 2900.0678911209106)
(7.0, 226, 2902.732893705368)
(6.0, 202, 2905.101908683777)
(12.0, 447, 2910.362941265106)
(5.0, 176, 2912.409456729889)
(5.0, 176, 2914.407454967499)
(6.0, 205, 2916.890478849411)
(11.0, 423, 2922.0729908943176)
(5.0, 192, 2924.3579909801483)
(7.0, 227, 2927.0839915275574)
(19.0, 547, 2933.2935271263123)
(12.0, 442, 2938.432070493698)
(7.0, 226, 2941.095581293106)
(11.0, 422, 2946.2100899219513)
(5.0, 195, 2948.7191202640533)
(13.0, 466, 2953.8936111927032)
(9.0, 324, 2957.7153005599976)
(12.0, 439, 2963.323825597763)
(8.0, 276, 2966.4933557510376)
(7.0, 226, 2969.0663554668427)
(9.0, 327, 2972.7748630046844)
(6.0, 203, 2975.0618629455566)
(9.0, 324, 2978.9838721752167)
(7.0, 226, 2981.926921606064)
(13.0, 471, 2987.606970310211)
(7.0, 226, 2990.33247923851)
(6.0, 201, 2992.77148103714)
(6.0, 201, 2995.1300137043)
(5.0, 176, 2997.141522169113)
(8.0, 277, 3000.856523036957)
(13.0, 466, 3006.5500752925873)
(11.0, 422, 3011.475102186203)
(11.0, 422, 3016.3066353797913)
(8.0, 276, 3019.5596358776093)
(8.0, 277, 3023.1691765785217)
(17.0, 496, 3029.0212411880493)
(7.0, 226, 3031.7152795791626)
(12.0, 442, 3036.7193217277527)
(12.0, 330, 3040.532841205597)
(10.0, 228, 3043.372841358185)
(4.0, 155, 3045.3273496627808)
(7.0, 226, 3047.9973497390747)
(15.0, 446, 3053.118371486664)
(10.0, 377, 3057.4568786621094)
(5.0, 178, 3059.470878601074)
(9.0, 327, 3063.560408592224)
(5.0, 176, 3065.8264062404633)
(5.0, 176, 3067.910407066345)
(6.0, 218, 3070.4769175052643)
(7.0, 226, 3073.0989167690277)
(12.0, 443, 3078.1289718151093)
(10.0, 374, 3082.4715304374695)
(9.0, 324, 3086.7140452861786)
(10.0, 372, 3091.0600430965424)
(6.0, 218, 3093.659070253372)
(11.0, 422, 3098.6450684070587)
(9.0, 324, 3102.433576107025)
(6.0, 203, 3104.963084459305)
(10.0, 375, 3109.4121458530426)
(12.0, 443, 3114.676653146744)
(10.0, 228, 3117.3236768245697)
(11.0, 423, 3122.2308745384216)
(10.0, 375, 3126.9593856334686)
(15.0, 517, 3132.9959259033203)
(11.0, 423, 3137.8519411087036)
(12.0, 442, 3142.9079604148865)
(11.0, 423, 3148.2184796333313)
(13.0, 475, 3153.875556945801)
(5.0, 176, 3155.9730660915375)
(5.0, 176, 3157.9630675315857)
(12.0, 444, 3162.9650847911835)
(6.0, 202, 3165.325085878372)
(12.0, 438, 3170.5686292648315)
(7.0, 225, 3173.1831607818604)
(7.0, 226, 3175.850667953491)
(12.0, 443, 3180.944677591324)
(10.0, 376, 3185.220734357834)
(11.0, 423, 3190.9697432518005)
(11.0, 423, 3195.9712846279144)
(5.0, 176, 3198.1253049373627)
(5.0, 176, 3200.2138154506683)
(6.0, 218, 3202.7258372306824)
(13.0, 466, 3208.2678546905518)
(5.0, 176, 3210.6448559761047)
(7.0, 225, 3213.4628722667694)
(14.0, 496, 3219.181886911392)
(6.0, 203, 3221.618888616562)
(12.0, 443, 3226.7029066085815)
(14.0, 493, 3233.1164174079895)
(11.0, 425, 3238.1449489593506)
(2.0, 102, 3239.4089488983154)
(5.0, 176, 3241.442455768585)
(12.0, 443, 3246.3359854221344)
(11.0, 423, 3251.554494857788)
(11.0, 424, 3256.6049604415894)
(11.0, 423, 3261.6404995918274)
(17.0, 500, 3267.425516843796)
(9.0, 326, 3271.4275188446045)
(12.0, 445, 3276.8815405368805)
(7.0, 225, 3279.529562473297)
(9.0, 323, 3283.4135797023773)
(6.0, 199, 3285.7555997371674)
(5.0, 176, 3287.7806284427643)
(5.0, 176, 3289.9846477508545)
(15.0, 447, 3295.703195810318)
(12.0, 443, 3300.8187189102173)
(6.0, 218, 3303.3807187080383)
(11.0, 295, 3306.887226343155)
(12.0, 445, 3312.225252866745)
(15.0, 446, 3317.695785999298)
(5.0, 176, 3319.7638046741486)
(2.0, 102, 3320.95680475235)
(10.0, 374, 3325.41636633873)
(10.0, 374, 3329.708906173706)
(8.0, 277, 3333.1499066352844)
(12.0, 443, 3338.522929430008)
(6.0, 218, 3341.1194393634796)
(4.0, 171, 3343.1334376335144)
(2.0, 102, 3344.3474390506744)
(13.0, 466, 3349.719493627548)
(2.0, 102, 3350.938512802124)
(16.0, 473, 3356.876573562622)
(8.0, 279, 3360.101085662842)
(5.0, 176, 3362.201594352722)
(12.0, 443, 3367.2881264686584)
(9.0, 324, 3370.9481279850006)
(11.0, 427, 3375.9626705646515)
(12.0, 442, 3381.154669523239)
(12.0, 443, 3386.353191137314)
(5.0, 176, 3388.4357001781464)
(10.0, 372, 3392.621211528778)
(9.0, 324, 3396.637239217758)
(12.0, 448, 3402.101788043976)
(10.0, 371, 3406.5138120651245)
(12.0, 443, 3411.592322587967)
(11.0, 424, 3416.8858687877655)
(12.0, 443, 3422.384871006012)
(5.0, 194, 3424.706378221512)
(15.0, 446, 3430.0574078559875)
(9.0, 329, 3433.8794224262238)
(6.0, 202, 3436.3414208889008)
(12.0, 442, 3441.711442708969)
(10.0, 374, 3446.215957403183)
(13.0, 466, 3451.699983358383)
(10.0, 379, 3456.1544995307922)
(7.0, 224, 3459.036012172699)
(11.0, 426, 3464.164058446884)
(12.0, 440, 3469.4630978107452)
(8.0, 277, 3472.613122701645)
(11.0, 427, 3477.5191593170166)
(11.0, 423, 3482.856185436249)
(7.0, 244, 3485.612702846527)
(11.0, 422, 3490.801258325577)
(23.0, 572, 3497.3748059272766)
(9.0, 326, 3501.298315525055)
(20.0, 496, 3507.0748450756073)
(12.0, 443, 3512.390878200531)
(15.0, 515, 3518.250428915024)
(13.0, 466, 3523.8714294433594)
(5.0, 176, 3525.964943408966)
(12.0, 443, 3531.164965391159)
(6.0, 199, 3533.469473838806)
(11.0, 422, 3538.2794935703278)
(9.0, 324, 3542.2715167999268)
(12.0, 443, 3547.4995172023773)
(5.0, 176, 3549.60253739357)
(9.0, 324, 3553.569043636322)
(9.0, 324, 3557.198914527893)
(8.0, 277, 3560.5464296340942)
(6.0, 199, 3562.979428052902)
(13.0, 467, 3568.524484872818)
(11.0, 425, 3573.426023721695)
(8.0, 277, 3576.571537733078)
(9.0, 324, 3580.3855595588684)
(5.0, 197, 3582.8560667037964)
(10.0, 371, 3587.2960834503174)
(12.0, 445, 3592.5245962142944)
(6.0, 202, 3594.869618654251)
(5.0, 176, 3596.8936400413513)
(5.0, 176, 3598.9191489219666)
(11.0, 425, 3604.0856668949127)
(9.0, 324, 3607.9707107543945)
(12.0, 443, 3613.2517490386963)
(11.0, 423, 3618.210256576538)
(12.0, 443, 3623.73232793808)
(13.0, 466, 3629.3848690986633)
(5.0, 176, 3631.482903242111)
(6.0, 199, 3633.9754116535187)
(9.0, 324, 3637.713980436325)
(6.0, 201, 3640.0869925022125)
(7.0, 228, 3642.8769912719727)
(4.0, 155, 3644.815011739731)
(9.0, 324, 3648.8070125579834)
(11.0, 427, 3653.772519826889)
(12.0, 447, 3658.9830918312073)
(9.0, 324, 3662.7531230449677)
(9.0, 324, 3666.9511687755585)
(4.0, 153, 3668.8821864128113)
(10.0, 379, 3673.4137046337128)
(4.0, 153, 3675.246703863144)
(7.0, 225, 3677.9512135982513)
(9.0, 205, 3680.346213579178)
(6.0, 199, 3682.582726955414)
(17.0, 497, 3688.829746723175)
(20.0, 493, 3694.7293090820312)
(5.0, 176, 3696.8348202705383)
(10.0, 370, 3701.179839849472)
(12.0, 445, 3706.8723509311676)
(13.0, 471, 3712.787432909012)
(4.0, 153, 3714.633476495743)
(9.0, 324, 3718.3520007133484)
(3.0, 136, 3719.957170009613)
(9.0, 324, 3723.69425034523)
(10.0, 374, 3728.3292729854584)
(12.0, 443, 3733.78427362442)
(10.0, 370, 3738.1262876987457)
(10.0, 375, 3742.5073471069336)
(3.0, 130, 3744.062347173691)
(12.0, 444, 3749.3518974781036)
(11.0, 428, 3754.5734074115753)
(9.0, 324, 3758.5304346084595)
(3.0, 130, 3760.130432844162)
(11.0, 423, 3765.1134507656097)
(7.0, 225, 3767.75497508049)
(9.0, 324, 3771.7035176754)
(9.0, 324, 3775.552541732788)
(11.0, 427, 3780.5150673389435)
(8.0, 279, 3783.7190964221954)
(13.0, 466, 3789.1216843128204)
(12.0, 443, 3794.6664073467255)
(10.0, 374, 3798.9824090003967)
(10.0, 376, 3803.3539142608643)
(8.0, 279, 3806.53142285347)
(14.0, 499, 3812.4160001277924)
(14.0, 493, 3818.325516462326)
(14.0, 491, 3824.0630345344543)
(11.0, 428, 3828.955054998398)
(3.0, 130, 3830.58305478096)
(11.0, 422, 3836.0355639457703)
(9.0, 329, 3839.967589378357)
(3.0, 130, 3841.51310133934)
(3.0, 130, 3843.133100271225)
(5.0, 176, 3845.1966145038605)
(13.0, 469, 3850.7011227607727)
(12.0, 442, 3856.222695827484)
(12.0, 444, 3861.4532322883606)
(3.0, 130, 3862.9907422065735)
(7.0, 227, 3865.718249320984)
(13.0, 466, 3871.108815431595)
(4.0, 153, 3873.1218173503876)
(9.0, 325, 3877.0253236293793)
(4.0, 153, 3878.868348836899)
(7.0, 227, 3881.594350337982)
(6.0, 202, 3884.017857313156)
(3.0, 130, 3885.5058574676514)
(5.0, 176, 3887.5858569145203)
(6.0, 202, 3889.9148585796356)
(11.0, 421, 3895.4369163513184)
(7.0, 225, 3898.1959364414215)
(11.0, 422, 3903.119953393936)
(9.0, 205, 3905.4409544467926)
(5.0, 178, 3907.483996152878)
(11.0, 423, 3912.5380325317383)
(12.0, 449, 3918.502102136612)
(6.0, 199, 3920.8891186714172)
(9.0, 325, 3924.789146900177)
(4.0, 152, 3926.6801466941833)
(12.0, 445, 3931.8366627693176)
(4.0, 152, 3933.5986642837524)
(5.0, 178, 3935.845173597336)
(3.0, 130, 3937.468686580658)
(3.0, 130, 3939.039199590683)
(7.0, 227, 3941.771228790283)
(3.0, 130, 3943.3972556591034)
(10.0, 374, 3948.0057628154755)
(3.0, 130, 3949.533312559128)
(17.0, 493, 3955.2853467464447)
(15.0, 441, 3960.731373310089)
(3.0, 130, 3962.3003714084625)
(3.0, 130, 3963.913371324539)
(7.0, 225, 3966.619886636734)
(7.0, 225, 3969.2904086112976)
(12.0, 447, 3974.6104600429535)
(9.0, 327, 3978.741000890732)
(13.0, 466, 3984.25502204895)
(11.0, 426, 3989.2045571804047)
(3.0, 130, 3990.7285578250885)
(5.0, 177, 3992.726071834564)
(5.0, 177, 3994.821580886841)
(14.0, 489, 4000.7856159210205)
(3.0, 130, 4002.3606176376343)
(3.0, 130, 4003.9066162109375)
(3.0, 130, 4005.5096395015717)
(3.0, 130, 4007.0226390361786)
(3.0, 130, 4008.6516637802124)
(4.0, 152, 4010.44766497612)
(5.0, 177, 4012.479663848877)
(8.0, 279, 4015.7056834697723)
(7.0, 224, 4018.5586841106415)
(3.0, 130, 4020.1447207927704)
(3.0, 130, 4021.749720096588)
(3.0, 130, 4023.308720111847)
(8.0, 276, 4026.491719722748)
(3.0, 130, 4028.0777213573456)
(3.0, 130, 4029.735720872879)
(9.0, 205, 4032.1617193222046)
(3.0, 130, 4033.7237372398376)
(9.0, 205, 4036.124736070633)
(2.0, 102, 4037.3847551345825)
(3.0, 130, 4039.005753993988)
(3.0, 130, 4040.7147521972656)
(3.0, 130, 4042.388774871826)
(3.0, 130, 4043.9557752609253)
(3.0, 130, 4045.594774246216)
(3.0, 130, 4047.2047760486603)
(3.0, 130, 4048.680775642395)
(3.0, 130, 4050.19029712677)
(6.0, 201, 4052.5808067321777)
(5.0, 176, 4054.7273416519165)
(3.0, 130, 4056.1863412857056)
(3.0, 130, 4057.7698695659637)
(3.0, 130, 4059.5338695049286)
(3.0, 130, 4061.2719020843506)
(3.0, 130, 4062.940901041031)
(6.0, 199, 4065.36590051651)
(3.0, 130, 4066.9119210243225)
(3.0, 130, 4068.52592086792)
(3.0, 130, 4070.1079437732697)
(3.0, 130, 4071.689450263977)
(3.0, 130, 4073.2324512004852)
(3.0, 130, 4074.752474784851)
(3.0, 130, 4076.2724752426147)
(6.0, 200, 4078.670475959778)
(3.0, 130, 4080.3485181331635)
(6.0, 199, 4082.9095170497894)
(6.0, 201, 4085.366572380066)
(3.0, 130, 4086.9225811958313)
(9.0, 325, 4090.805627346039)
(3.0, 130, 4092.3416509628296)
(5.0, 194, 4094.6101579666138)
(3.0, 130, 4096.134157896042)
(3.0, 130, 4097.608669042587)
(3.0, 130, 4099.20417881012)
(3.0, 130, 4100.989696741104)
(9.0, 325, 4105.309702634811)
(3.0, 130, 4106.890704154968)
(9.0, 326, 4110.683209180832)
(9.0, 327, 4114.542717456818)
(12.0, 441, 4119.689244031906)
(3.0, 130, 4121.318244218826)
(3.0, 130, 4123.0822722911835)
(3.0, 130, 4124.714785575867)
(3.0, 130, 4126.214787483215)
(3.0, 130, 4127.784786939621)
(3.0, 130, 4129.282324314117)
(11.0, 425, 4134.375856637955)
(6.0, 199, 4136.712856292725)
(3.0, 130, 4138.233856201172)
(4.0, 152, 4139.981864452362)
(12.0, 445, 4145.484375238419)
(5.0, 178, 4147.598375320435)
(6.0, 199, 4150.006374597549)
(3.0, 130, 4151.4713742733)
(3.0, 130, 4152.979882478714)
(3.0, 130, 4154.49388217926)
(3.0, 130, 4156.01139497757)
(12.0, 446, 4161.2634382247925)
(11.0, 425, 4166.752945423126)
(9.0, 326, 4170.596970319748)
(11.0, 422, 4175.529516458511)
(3.0, 130, 4177.0485162734985)
(3.0, 130, 4178.561515331268)
(3.0, 130, 4180.0385155677795)
(3.0, 130, 4181.563515663147)
(3.0, 130, 4183.30402469635)
(11.0, 425, 4188.439064741135)
(6.0, 201, 4190.856066226959)
(5.0, 176, 4192.90309047699)
(12.0, 445, 4198.128135919571)
(3.0, 130, 4199.637647151947)
(3.0, 130, 4201.144648551941)
(3.0, 130, 4202.79364657402)
(19.0, 547, 4209.583180189133)
(3.0, 130, 4211.128209352493)
(10.0, 376, 4215.513733625412)
(3.0, 130, 4217.070275068283)
(3.0, 130, 4218.580275058746)
(9.0, 324, 4222.275295495987)
(4.0, 152, 4224.26829457283)
(3.0, 130, 4225.883804321289)
(9.0, 326, 4229.695312261581)
(10.0, 372, 4234.116312503815)
(3.0, 130, 4235.650331497192)
(9.0, 326, 4239.455837965012)
(3.0, 130, 4240.979856967926)
(14.0, 493, 4247.196964502335)
(3.0, 130, 4248.828622817993)
(9.0, 326, 4252.716696739197)
(10.0, 372, 4257.256237983704)
(10.0, 372, 4261.749751567841)
(11.0, 422, 4266.9237694740295)
(3.0, 130, 4268.670277357101)
(3.0, 130, 4270.285277366638)
(9.0, 326, 4274.207297325134)
(7.0, 225, 4276.908373832703)
(12.0, 343, 4281.021399736404)
(6.0, 201, 4283.3799085617065)
(5.0, 176, 4285.624422550201)
(3.0, 130, 4287.463475942612)
(3.0, 130, 4289.162986755371)
(3.0, 130, 4290.852988243103)
(3.0, 130, 4292.404500246048)
(12.0, 446, 4297.731009721756)
(9.0, 327, 4301.524027347565)
(12.0, 448, 4306.96203660965)
(10.0, 228, 4309.942179203033)
(3.0, 130, 4311.595231771469)
(3.0, 130, 4313.181231975555)
(3.0, 130, 4314.722231626511)
(3.0, 130, 4316.304231643677)
(3.0, 130, 4317.877231836319)
(3.0, 130, 4319.485974311829)
(9.0, 327, 4323.256999254227)
(9.0, 326, 4327.124999284744)
(4.0, 152, 4329.1865203380585)
(9.0, 327, 4333.285034656525)
(4.0, 152, 4335.06703543663)
(9.0, 326, 4338.91805768013)
(9.0, 326, 4342.825575828552)
(10.0, 372, 4347.096591472626)
(9.0, 326, 4351.082649946213)
(10.0, 377, 4355.653696537018)
(8.0, 279, 4358.990205049515)
(12.0, 441, 4364.212763309479)
(8.0, 279, 4367.493763923645)
(8.0, 279, 4371.018782615662)
(8.0, 279, 4374.317308664322)
(3.0, 130, 4375.856310367584)
(4.0, 154, 4377.74884057045)
(6.0, 202, 4380.305413007736)
(4.0, 139, 4382.097723722458)
(7.0, 225, 4384.861740589142)
(3.0, 130, 4386.447758674622)
(2.0, 102, 4387.673784017563)
(3.0, 130, 4389.215801239014)
(4.0, 155, 4391.209802865982)
(9.0, 326, 4395.199847459793)
(4.0, 152, 4396.934921741486)
(4.0, 152, 4398.6703844070435)
(3.0, 134, 4400.204384088516)
(11.0, 425, 4405.209900140762)
(4.0, 152, 4406.972899436951)
(4.0, 152, 4408.692899465561)
(4.0, 152, 4410.501410245895)
(4.0, 152, 4412.56591963768)
(4.0, 152, 4414.766918182373)
(8.0, 279, 4418.101436138153)
(11.0, 425, 4422.982467412949)
(11.0, 425, 4428.044474363327)
(3.0, 115, 4429.388473987579)
(13.0, 471, 4435.1575384140015)
(7.0, 225, 4437.8950781822205)
(9.0, 326, 4441.754586219788)
(8.0, 280, 4444.97460603714)
(4.0, 152, 4446.725604534149)
(8.0, 279, 4449.972640275955)
(9.0, 326, 4454.160664558411)
(9.0, 326, 4458.182682752609)
(7.0, 223, 4460.89070224762)
(9.0, 326, 4464.78670167923)
(9.0, 326, 4468.528703927994)
(9.0, 326, 4472.464244842529)
(8.0, 279, 4476.0427668094635)
(5.0, 176, 4478.20876789093)
(9.0, 326, 4482.109278678894)
(3.0, 130, 4483.592278003693)
(13.0, 466, 4489.13831281662)
(9.0, 326, 4492.917346715927)
(3.0, 130, 4494.754348754883)
(8.0, 277, 4498.423362016678)
(7.0, 225, 4501.107872724533)
(6.0, 200, 4503.606888532639)
(4.0, 155, 4505.554913043976)
(3.0, 130, 4507.130933523178)
(7.0, 225, 4509.742933273315)
(12.0, 443, 4515.063962459564)
(9.0, 326, 4519.212981700897)
(9.0, 326, 4523.1192083358765)
(6.0, 200, 4525.440210342407)
(4.0, 141, 4527.170208692551)
(5.0, 194, 4529.4007160663605)
(6.0, 200, 4531.663718223572)
(7.0, 223, 4534.378730535507)
(6.0, 200, 4536.907732009888)
(6.0, 200, 4539.36062669754)
(9.0, 326, 4543.244163513184)
(4.0, 138, 4544.872161865234)
(9.0, 326, 4548.716161966324)
(4.0, 152, 4550.4646718502045)
(6.0, 200, 4552.704192638397)
(6.0, 200, 4555.081716775894)
(4.0, 152, 4556.924716234207)
(9.0, 326, 4560.875247478485)
(6.0, 219, 4563.452259063721)
(8.0, 277, 4566.698258638382)
(9.0, 328, 4570.620287656784)
(9.0, 326, 4574.411303520203)
(3.0, 130, 4576.072819471359)
(12.0, 440, 4581.505843162537)
(4.0, 154, 4583.380844116211)
(9.0, 326, 4587.272354602814)
(4.0, 152, 4589.080352783203)
(8.0, 279, 4592.38139128685)
(8.0, 279, 4595.608389616013)
(5.0, 194, 4598.053391218185)
(5.0, 180, 4600.354923725128)
(6.0, 205, 4602.940959692001)
(8.0, 279, 4606.349984169006)
(8.0, 279, 4609.609492778778)
(10.0, 230, 4612.395002365112)
(8.0, 279, 4615.582047462463)
(3.0, 130, 4617.085568189621)
(8.0, 279, 4620.620596170425)
(2.0, 102, 4621.97859787941)
(9.0, 326, 4625.81111073494)
(5.0, 195, 4628.08011341095)
(4.0, 152, 4629.892621278763)
(12.0, 441, 4634.975130081177)
(8.0, 279, 4638.318163633347)
(3.0, 134, 4640.015669584274)
(4.0, 139, 4641.897670507431)
(4.0, 139, 4643.537669658661)
(9.0, 326, 4647.338700056076)
(11.0, 419, 4652.258209705353)
(6.0, 200, 4654.507210016251)
(11.0, 422, 4659.512226343155)
(3.0, 130, 4661.276755809784)
(6.0, 199, 4663.901269435883)
(3.0, 130, 4665.472779750824)
(6.0, 200, 4667.899799823761)
(6.0, 200, 4670.280799627304)
(6.0, 200, 4672.665309429169)
(5.0, 194, 4674.92381978035)
(7.0, 225, 4677.609845638275)
(15.0, 520, 4684.387922525406)
(9.0, 326, 4688.275234222412)
(9.0, 326, 4692.18223118782)
(5.0, 176, 4694.398743629456)
(6.0, 199, 4696.743745565414)
(6.0, 199, 4699.095743894577)
(3.0, 130, 4700.694762945175)
(8.0, 276, 4704.440290212631)
(10.0, 375, 4709.046325922012)
(9.0, 326, 4712.998324632645)
(12.0, 446, 4718.113868713379)
(8.0, 276, 4721.305401086807)
(11.0, 425, 4726.7974009513855)
(4.0, 139, 4728.43342256546)
(8.0, 279, 4731.777931690216)
(14.0, 489, 4737.549949169159)
(7.0, 226, 4740.102470636368)
(9.0, 326, 4744.001978635788)
(8.0, 279, 4747.509001731873)
(9.0, 326, 4751.366515159607)
(3.0, 130, 4753.0600299835205)
(9.0, 326, 4756.956761598587)
(8.0, 276, 4760.2115569114685)
(8.0, 276, 4763.54757976532)
(6.0, 203, 4766.039087057114)
(6.0, 200, 4768.532595872879)
(6.0, 200, 4770.935109376907)
(10.0, 377, 4775.342632055283)
(9.0, 326, 4779.215162038803)
(9.0, 326, 4782.93719792366)
(9.0, 326, 4787.016707420349)
(6.0, 204, 4789.50622344017)
(9.0, 326, 4793.380733013153)
(5.0, 176, 4795.487733125687)
(12.0, 444, 4800.66875743866)
(6.0, 200, 4803.015766143799)
(8.0, 276, 4806.508764266968)
(9.0, 326, 4810.492278575897)
(8.0, 278, 4813.713841915131)
(10.0, 376, 4818.137916326523)
(5.0, 180, 4820.265917062759)
(9.0, 325, 4824.072427511215)
(4.0, 152, 4826.081427574158)
(4.0, 154, 4828.005427360535)
(9.0, 205, 4830.514940977097)
(7.0, 228, 4833.205450773239)
(9.0, 326, 4836.97496008873)
(4.0, 152, 4838.676958322525)
(12.0, 426, 4843.538486003876)
(11.0, 423, 4848.667999267578)
(7.0, 225, 4851.466517448425)
(11.0, 423, 4856.477516412735)
(9.0, 326, 4860.280523777008)
(5.0, 180, 4862.317523479462)
(11.0, 425, 4867.308606147766)
(7.0, 228, 4870.230605125427)
(5.0, 178, 4872.505606174469)
(12.0, 446, 4877.817636966705)
(9.0, 326, 4881.7716364860535)
(13.0, 468, 4887.24467086792)
(5.0, 180, 4889.576670408249)
(6.0, 202, 4892.2021906375885)
(5.0, 180, 4894.333196640015)
(5.0, 180, 4896.4832236766815)
(6.0, 201, 4898.78573012352)
(5.0, 178, 4900.839731216431)
(8.0, 278, 4904.187244415283)
(8.0, 279, 4907.367755413055)
(12.0, 445, 4913.175801038742)
(11.0, 425, 4918.291800737381)
(4.0, 154, 4920.068547487259)
(18.0, 521, 4926.220107793808)
(5.0, 180, 4928.281126022339)
(4.0, 152, 4930.3781270980835)
(4.0, 152, 4932.361150026321)
(11.0, 425, 4937.53266453743)
(10.0, 374, 4942.006218194962)
(5.0, 180, 4944.1047270298)
(12.0, 446, 4949.292762994766)
(4.0, 154, 4951.367762804031)
(9.0, 327, 4955.396763086319)
(5.0, 176, 4957.524762868881)
(7.0, 226, 4960.222779273987)
(6.0, 203, 4962.57528591156)
(6.0, 200, 4964.890315532684)
(4.0, 152, 4966.640314340591)
(4.0, 152, 4968.401828527451)
(4.0, 152, 4970.350828409195)
(6.0, 204, 4972.947854042053)
(12.0, 446, 4978.553870677948)
(11.0, 423, 4983.754953622818)
(11.0, 427, 4988.715007781982)
(4.0, 152, 4990.482516527176)
(12.0, 444, 4996.061027050018)
(5.0, 180, 4998.213540554047)
(5.0, 180, 5000.370540380478)
(11.0, 427, 5005.4170553684235)
(11.0, 422, 5010.350104093552)
(10.0, 376, 5014.848662376404)
(12.0, 445, 5020.1881902217865)
(6.0, 216, 5022.791698217392)
(10.0, 376, 5027.198212862015)
(11.0, 419, 5031.9517521858215)
(5.0, 180, 5034.187277317047)
(11.0, 427, 5039.491784334183)
(5.0, 180, 5041.650808572769)
(5.0, 180, 5043.818318843842)
(11.0, 424, 5048.553327322006)
(12.0, 443, 5053.722345590591)
(5.0, 180, 5055.95334649086)
(4.0, 154, 5057.77322101593)
(5.0, 180, 5059.924242019653)
(6.0, 200, 5062.3127517700195)
(11.0, 422, 5067.184782981873)
(13.0, 467, 5072.489287376404)
(12.0, 445, 5077.911330938339)
(5.0, 180, 5080.635860681534)
(5.0, 180, 5082.845860242844)
(5.0, 180, 5084.995369195938)
(6.0, 189, 5087.151386022568)
(13.0, 469, 5092.577413082123)
(13.0, 465, 5098.469087123871)
(2.0, 85, 5099.55394411087)
(10.0, 376, 5104.085465431213)
(10.0, 378, 5108.388471364975)
(5.0, 180, 5110.494472026825)
(5.0, 180, 5112.546981334686)
(6.0, 216, 5115.061979293823)
